	conversation_id	lang	reply_settings	created_at	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	polarity_score	roberta_label	roberta_score	roberta_negative	roberta_neutral	roberta_positive	roberta_argmax
61	1633887620752191488	en	everyone	2023-03-09 17:48:59+00:00	rt  netflix #chrisrocklive tonight at 10pm et  7pm pt dont miss what chris rock will say in the first comedy special to stream live on	1555714595549237248	[{'type': 'retweeted', 'id': '1631421624359739393'}]	1633887620752191488	['1633887620752191488']	2718	0	0	0	0					{'neg': 0.056, 'neu': 0.764, 'pos': 0.181, 'compound': 0.5574}	positive		0.0044974363	0.39494213	0.6005604	0.6005604267120361
62	1633887609469452288	en	everyone	2023-03-09 17:48:56+00:00	rt  1_ofakindnocap chris rock we all been cheated on but we never had the person who cheated on us interview us on tv i sucked his 	35346261	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633887609469452288	['1633887609469452300']	616	0	0	0	0					{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.891}	negative		0.87597626	0.11714716	0.006876567	0.8759762644767761
63	1633887404300877824	en	everyone	2023-03-09 17:48:08+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	222376387	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633887404300877824	['1633887404300877834']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
64	1633885697223573504	en	everyone	2023-03-09 17:41:21+00:00	rt  netflixisajoke shout out to  ohsnapjbsmoove for flying out to la for the #chrisrocklive watch party https  tco b4pins8riu	1547527056912576512	[{'type': 'retweeted', 'id': '1633573306157916162'}]	1633885697223573504	['1633885697223573505']	9	0	0	0	0					{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4574}	positive		0.0019644971	0.25931796	0.73871756	0.7387175559997559
65	1633883632241635328	en	everyone	2023-03-09 17:33:08+00:00	rt  chrisrock get ready mynext standup special selective outrage will be streaming live on netflix march 4 at 10pm et 7pm pt #chrisroc	485328871	[{'type': 'retweeted', 'id': '1607051315276021760'}]	1633883632241635328	['1633883632241635328']	695	0	0	0	0					{'neg': 0.12, 'neu': 0.691, 'pos': 0.189, 'compound': 0.2263}	neutral		0.008128928	0.7536299	0.23824115	0.7536299228668213
66	1633883166955143168	en	everyone	2023-03-09 17:31:17+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	3380202304	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633883166955143168	['1633883166955143168']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
67	1633882199920615424	en	everyone	2023-03-09 17:27:27+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1317320028417626112	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633882199920615424	['1633882199920615424']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
68	1633880269378961408	en	everyone	2023-03-09 17:19:46+00:00	rt  1_ofakindnocap chris rock we all been cheated on but we never had the person who cheated on us interview us on tv i sucked his 	1231264675490217984	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633880269378961408	['1633880269378961409']	616	0	0	0	0					{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.891}	negative		0.87597626	0.11714716	0.006876567	0.8759762644767761
69	1633878001921454080	en	everyone	2023-03-09 17:10:46+00:00	rt  ohdoctah my thoughts on #chrisrocklive  it wasnt the best comedy special every but it was perfect on the payout of his message #sele	1265601	[{'type': 'retweeted', 'id': '1632806850079981569'}]	1633878001921454080	['1633878001921454087']	8	0	0	0	0					{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.882}	positive		0.041632593	0.31655028	0.64181703	0.641817033290863
70	1633877655115415552	en	everyone	2023-03-09 17:09:23+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1508941979614425088	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633877655115415552	['1633877655115415552']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
71	1633877439008079872	en	everyone	2023-03-09 17:08:32+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	50920193	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633877439008079872	['1633877439008079872']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
72	1633876925205864448	en	everyone	2023-03-09 17:06:29+00:00	rt  blogsbytb when youre trying to avoid trouble but it finds you #istanbul #transwomenarewomen #kissesdelavin #bbtitans2023 #bluea	2914389953	[{'type': 'retweeted', 'id': '1633786468303884288'}]	1633876925205864448	['1633876925205864449']	1	0	0	0	0					{'neg': 0.246, 'neu': 0.754, 'pos': 0.0, 'compound': -0.5994}	neutral		0.24053976	0.6604686	0.098991685	0.660468578338623
73	1633875900792971264	en	everyone	2023-03-09 17:02:25+00:00	rt  nycryptoking  leaked video elites are doing final preps having supplies delivered to the underground tunnel system#news #ukraine #	2320762478	[{'type': 'retweeted', 'id': '1632600355283382273'}]	1633875900792971264	['1633875900792971265']	5	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.18745397	0.7730008	0.039545283	0.7730007767677307
74	1633875441684713472	en	everyone	2023-03-09 17:00:35+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	3315489367	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633875441684713472	['1633875441684713474']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
75	1633719301503959040	en	everyone	2023-03-09 17:00:31+00:00	 thought_crimez im think chris rock went overboard and too far with the abortion jokes thats a touchy subject right now#chrisrocklive	1175125051961724928	[{'type': 'replied_to', 'id': '1633719301503959041'}]	1633875421195272192	['1633875421195272214']	0	0	1	0	30	7.283460296957624e+17				{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.25}	negative		0.7805504	0.20625113	0.013198427	0.7805504202842712
76	1633874154259886080	en	everyone	2023-03-09 16:55:28+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	805841344740683776	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633874154259886080	['1633874154259886081']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
77	1633873000981299200	en	everyone	2023-03-09 16:50:53+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1468263746267140096	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633873000981299200	['1633873000981299200']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
78	1633872556259422208	en	everyone	2023-03-09 16:49:07+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	3700471995	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633872556259422208	['1633872556259422208']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
79	1633872245314707456	en	everyone	2023-03-09 16:47:53+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1422608906526801920	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633872245314707456	['1633872245314707457']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
80	1633868283005763584	en	everyone	2023-03-09 16:32:09+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	385962669	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633868283005763584	['1633868283005763593']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
81	1633866183278751744	en	everyone	2023-03-09 16:23:48+00:00	rt  netflix #chrisrocklive tonight at 10pm et  7pm pt dont miss what chris rock will say in the first comedy special to stream live on	1117968059937980416	[{'type': 'retweeted', 'id': '1631421624359739393'}]	1633866183278751744	['1633866183278751747']	2718	0	0	0	0					{'neg': 0.056, 'neu': 0.764, 'pos': 0.181, 'compound': 0.5574}	positive		0.0044974363	0.39494213	0.6005604	0.6005604267120361
82	1633861344733659136	en	everyone	2023-03-09 16:04:34+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	231694017	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633861344733659136	['1633861344733659136']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
83	1633859781218689024	en	everyone	2023-03-09 15:58:22+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1559557261617422336	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633859781218689024	['1633859781218689028']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
84	1633856840865030144	en	everyone	2023-03-09 15:46:41+00:00	rt  alexalcala0 yo which one is  davidspade and which one is  danacarvey #chrisrocklive	1578381451841740800	[{'type': 'retweeted', 'id': '1632233438169251843'}]	1633856840865030144	['1633856840865030145']	1	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.026387146	0.9057577	0.067855135	0.9057577252388
85	1633856454435262464	en	everyone	2023-03-09 15:45:08+00:00	rt  profate6 chelsea update on our last weekend win   with chelseascenes   #lalistarpluslive #chrisrocklive #shugatiti #jenlisa #blackpin	1575304761766645760	[{'type': 'retweeted', 'id': '1632269011713941506'}]	1633856454435262464	['1633856454435262465']	1	0	0	0	0					{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5859}	neutral		0.005769844	0.5714822	0.42274797	0.5714821815490723
86	1633854862680104960	en	everyone	2023-03-09 15:38:49+00:00	oh jada is a hoe ass bitch #chrisrocklive	1357913221898862592		1633854862680104960	['1633854862680104962']	0	0	0	0	17		002e24c6736f069d			{'neg': 0.621, 'neu': 0.379, 'pos': 0.0, 'compound': -0.8472}	negative		0.96392417	0.032770637	0.0033052363	0.9639241695404053
87	1633852198848434176	en	everyone	2023-03-09 15:28:14+00:00	michael jacksons nephew thanks will smith for slapping chris rock michael jacksons nephew has thanked will smith for slapping chris rock #chrisrocklive  chrisrock at the 2022 oscars taj jackson criticised the https  tco uohli3xfun #influencers #chrisrock #michaeljackson	879501608744357888		1633852198848434176	['1633852198848434176']	0	0	0	0	2					{'neg': 0.069, 'neu': 0.788, 'pos': 0.143, 'compound': 0.4588}	neutral		0.022336666	0.5258652	0.45179808	0.5258651971817017
88	1633848825172447232	en	everyone	2023-03-09 15:14:50+00:00	rt  radiorahimtv after party still  #chrisrocklive  #selectiveoutrage https  tco xp5qm4zag5	764846581	[{'type': 'retweeted', 'id': '1632265342843072516'}]	1633848825172447232	['1633848825172447232']	34	0	0	0	0					{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}	neutral		0.046642106	0.85264796	0.10070999	0.8526479601860046
89	1633848376276951040	en	everyone	2023-03-09 15:13:02+00:00	the only thing i didnt like about the  chrisrock special was the micheal jackson jokes its old and he was an innocent man stop with it #chrisrock #chrisrocklive #netflix	1443251604371775488		1633848376276951040	['1633848376276951041']	0	0	0	0	18					{'neg': 0.125, 'neu': 0.668, 'pos': 0.206, 'compound': 0.4195}	negative		0.8778062	0.11105894	0.011134948	0.8778061866760254
90	1633848253933568000	en	everyone	2023-03-09 15:12:33+00:00	rt  wanderlust_pure switzerland #lockdownfiles #switzerland # #chrisrocklive https  tco 2twihpxhkr	48308570	[{'type': 'retweeted', 'id': '1632367278351343621'}]	1633848253933568000	['1633848253933568000']	31	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.07044086	0.84232175	0.08723747	0.8423217535018921
91	1632751833629224960	en	everyone	2023-03-09 15:12:06+00:00	 awesome_beloved  2trillion i pray all involved find peace    and continue in the light of love  #chrisrocklive	27241963	[{'type': 'replied_to', 'id': '1633822872790618112'}]	1633848140146122752	['1633848140146122752']	0	0	0	0	4	3243435535.0				{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.875}	positive		0.0025349557	0.059728418	0.9377366	0.9377365708351135
92	1633847134997864448	en	everyone	2023-03-09 15:08:07+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	764846581	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633847134997864448	['1633847134997864449']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
93	1633847050310938624	en	everyone	2023-03-09 15:07:46+00:00	rt  netflix #chrisrocklive tonight at 10pm et  7pm pt dont miss what chris rock will say in the first comedy special to stream live on	3146748780	[{'type': 'retweeted', 'id': '1631421624359739393'}]	1633847050310938624	['1633847050310938627']	2718	0	0	0	0					{'neg': 0.056, 'neu': 0.764, 'pos': 0.181, 'compound': 0.5574}	positive		0.0044974363	0.39494213	0.6005604	0.6005604267120361
94	1633844731578048512	en	everyone	2023-03-09 14:58:34+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	3080507348	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633844731578048512	['1633844731578048516']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
95	1633843149117480960	en	everyone	2023-03-09 14:52:16+00:00	rt  sakuraayumim imam mahdi fake or a liar allah knows the best# #__ # #__ #	1627986475550900224	[{'type': 'retweeted', 'id': '1632676802404696067'}]	1633843149117480960	['1633843149117480963']	48	0	0	0	0					{'neg': 0.146, 'neu': 0.657, 'pos': 0.197, 'compound': 0.2732}	neutral		0.37922284	0.5638315	0.056945615	0.5638315081596375
96	1633842676838842368	en	everyone	2023-03-09 14:50:24+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	222853800	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633842676838842368	['1633842676838842371']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
97	1633842088692576256	en	everyone	2023-03-09 14:48:03+00:00	rt  sakuraayumim imam mahdi fake or a liar allah knows the best# #__ # #__ #	1627324000316674048	[{'type': 'retweeted', 'id': '1632676802404696067'}]	1633842088692576256	['1633842088692576258']	48	0	0	0	0					{'neg': 0.146, 'neu': 0.657, 'pos': 0.197, 'compound': 0.2732}	neutral		0.37922284	0.5638315	0.056945615	0.5638315081596375
98	1633841909742571520	en	everyone	2023-03-09 14:47:21+00:00	rt  netflixisajoke less than 24 hours  chrisrock selective outragenetflixs first live global event #chrisrocklive https  tco fpfeqtj	519117479	[{'type': 'retweeted', 'id': '1631851960268734466'}]	1633841909742571520	['1633841909742571521']	203	0	0	0	0					{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5106}	neutral		0.017292101	0.8739373	0.10877049	0.8739373087882996
99	1633841521970778112	en	everyone	2023-03-09 14:45:48+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	314282544	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633841521970778112	['1633841521970778117']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
100	1633841278961217536	en	everyone	2023-03-09 14:44:50+00:00	rt  1_ofakindnocap chris rock we all been cheated on but we never had the person who cheated on us interview us on tv i sucked his 	1405213105735421952	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633841278961217536	['1633841278961217538']	616	0	0	0	0					{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.891}	negative		0.87597626	0.11714716	0.006876567	0.8759762644767761
