	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
8916	1633953540774195200	en	everyone	2023-03-09 22:10:56	rt  timothyeveland in chatgpt  i reworded the dan formula to make a new alter ego called mef that makes everything funny try it the an	"RT @TimothyEveland: In ChatGPT, I reworded the DAN formula to make a new alter ego called MEF that ""makes everything funny"". Try it! The an…"	1209351415413518336	[{'type': 'retweeted', 'id': '1631865160397737985'}]	1633953540774195200	['1633953540774195201']	1	0	0	0							0.1931818182	0.7272727273	0.4404	0.162	4	positive	1.0	0.5965909091	0.7272727273	0.722208154	0.1808035714	0.5714285714	0.5396825397			"RT @user In ChatGPT, I reworded the DAN formula to make a new alter ego called MEF that ""makes everything funny"". Try it! The an…"	0.5005202293000001	positive	chatgpt	0.8289588282	neutral	positive	neutral	neutral	positive
24919	1632751883822432256	en	everyone	2023-03-08 05:22:52	 councilofdc no dc statehood	@councilofdc No DC statehood	1319347487736475648	[{'type': 'replied_to', 'id': '1632751883822432256'}]	1633337466080903168	['1633337466080903168']	0	0	0	3	372347731.0						0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			@user No DC statehood	-0.0599281043	neutral	statehood	0.455734477	neutral	neutral	neutral	neutral	neutral
13089	1633665825105145856	en	everyone	2023-03-09 03:07:39	rt  therichfromcali michelle and barack obama out class donald and melania any day   if you agree https  tco 6cun3ifus0	RT @TheRichFromCali: Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree https://t.co/6cUn3ifuS0	869417417327480832	[{'type': 'retweeted', 'id': '1633486586968166400'}]	1633665825105145856	['1633665825105145862']	772	0	0	0							0.0	0.0	0.3612	0.161	1	positive	0.0	0.5	0.0	0.6820967334	0.1796875	0.5102040816	0.4126984127			RT @user Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree http	0.522665441	positive	obama	0.8437061863	neutral	positive	neutral	neutral	positive
434	1633543225787965440	en	everyone	2023-03-08 19:00:29	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	1150677121448255488	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633543225787965440	['1633543225787965442']	237	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user @user He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive http	-0.1095584705	neutral	#chrisrocklive	0.4226836852	neutral	neutral	neutral	neutral	neutral
9072	1633952377509416960	en	everyone	2023-03-09 22:06:18	rt  shinchven aeriths beauty was undeniable her long hair flowed in the breeze  and her twopiece premium gemstone bikini accentuated h	"RT @ShinChven: ""Aerith's beauty was undeniable. Her long hair flowed in the breeze, and her two-piece premium gemstone bikini accentuated h…"	1443006225327681536	[{'type': 'retweeted', 'id': '1633477866741723139'}]	1633952377509416960	['1633952377509416960']	125	0	0	0							-0.05	0.4	0.5859	0.202	3	positive	-0.625	0.47500000000000003	0.4	0.7958976956	0.2254464286	0.5510204082	0.33333333330000003			"RT @user ""Aerith's beauty was undeniable. Her long hair flowed in the breeze, and her two-piece premium gemstone bikini accentuated h…"	0.7305939198	positive	chatgpt	0.9821738504	neutral	positive	neutral	negative	positive
23901	1633595650947547136	en	everyone	2023-03-08 22:28:48	rt  mauricewfp this is the wrong decision   senschumer we cant support dc statehood in one breath and then strip dc voters of selfdet	"RT @MauriceWFP: This is the wrong decision, @SenSchumer. 

We can't support DC statehood in one breath and then strip DC voters of self-det…"	10451672	[{'type': 'retweeted', 'id': '1633593892011376640'}]	1633595650947547136	['1633595650947547137']	43	0	0	0							-0.5	0.9	-0.1027	0.309	0	neutral	-0.625	0.25	0.9	0.4471511775	0.34486607140000003	0.48979591840000003	0.33333333330000003			"RT @user This is the wrong decision, @user 

We can't support DC statehood in one breath and then strip DC voters of self-det…"	-0.6750698686000001	negative	statehood	0.0460876424	negative	neutral	neutral	negative	negative
4463	1633007923646418944	en	everyone	2023-03-07 07:33:23	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	959822694	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633007923646418944	['1633007923646418945']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
28406	1633875297673314304	en	everyone	2023-03-09 17:00:01	rt  laralogan traitor key trump impeachment witness busted for dealing lucrative defense contracts in ukraine https  tco hjddw6ktcm	"RT @laralogan: Traitor. 

Key Trump Impeachment Witness Busted For Dealing Lucrative Defense Contracts in Ukraine https://t.co/Hjddw6KtCM"	1603871266947096576	[{'type': 'retweeted', 'id': '1633725935848677381'}]	1633875297673314304	['1633875297673314305']	1699	0	0	0							0.0	1.0	0.128	0.08600000000000001	0	neutral	1.375	0.5	1.0	0.5639908838000001	0.0959821429	0.48979591840000003	0.5873015873			"RT @user Traitor. 

Key Trump Impeachment Witness Busted For Dealing Lucrative Defense Contracts in Ukraine http"	-0.6043677926000001	negative	ukraine	0.0931709057	neutral	neutral	neutral	neutral	negative
2559	1633153608358195200	en	everyone	2023-03-07 17:12:17	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1164185887829372928	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633153608358195200	['1633153608358195201']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
28604	1633875148108615680	en	everyone	2023-03-09 16:59:25	rt  kanekoathegreat i found another powerful short film about the uss role in ukraines 2014 maidan coup detat interested in watching i	RT @KanekoaTheGreat: I found another powerful short film about the US's role in Ukraine's 2014 Maidan coup d'etat. Interested in watching i…	3281816443	[{'type': 'retweeted', 'id': '1631121343482859520'}]	1633875148108615680	['1633875148108615680']	10218	0	0	0							0.1833333333	0.6000000000000001	0.6705	0.297	4	positive	0.875	0.5916666667	0.6000000000000001	0.8387439858	0.3314732143	0.5714285714	0.5238095238			RT @user I found another powerful short film about the US's role in Ukraine's 2014 Maidan coup d'etat. Interested in watching i…	0.5511280298	positive	ukraine	0.8626605316	neutral	positive	neutral	neutral	positive
9250	1633951080999710720	en	everyone	2023-03-09 22:01:09	rt  pyroai if you need a first draft pyro model  try asking chatgpt for examplehow can i use pyro to learn user preferences among feat	"RT @PyroAi: If you need a first draft Pyro model, try asking ChatGPT. For example:

How can I use Pyro to learn user preferences among feat…"	242272620	[{'type': 'retweeted', 'id': '1633950964913938432'}]	1633951080999710720	['1633951080999710721']	2	0	0	0							0.25	0.33333333330000003	0.0	0.0	0	neutral	0.625	0.625	0.33333333330000003	0.49916434540000004	0.0	0.48979591840000003	0.4920634921			"RT @user If you need a first draft Pyro model, try asking ChatGPT. For example:

How can I use Pyro to learn user preferences among feat…"	0.019997336	neutral	chatgpt	0.5089599375	positive	neutral	neutral	neutral	neutral
19615	1633671297644527616	en	everyone	2023-03-09 03:29:24	kremlin accuses ukrainian saboteurs of attack inside russia please follow to show support https  tco l0krpzqnev	Kremlin accuses Ukrainian saboteurs of attack inside Russia .....Please follow to show support..... https://t.co/L0KRPZqNeV	1570899265928691712		1633671297644527616	['1633671297644527616']	0	0	0	4							0.0	0.0	0.3612	0.5740000000000001	0	neutral	-0.5	0.5	0.0	0.6820967334	0.640625	0.48979591840000003	0.3492063492			Kremlin accuses Ukrainian saboteurs of attack inside Russia .....Please follow to show support..... http	-0.2069664896	neutral	russia	0.3578158953	neutral	positive	neutral	negative	negative
25653	1633103304463884288	en	everyone	2023-03-07 13:52:24	rt  chinmoyee5 in 1986 rajiv gandhi granted statehood to arunachalpradesh despite the chinese opposition indian govt ensured that we didn	RT @chinmoyee5: In 1986,Rajiv Gandhi granted statehood to ArunachalPradesh despite the Chinese opposition! Indian govt ensured that we didn…	1543610085087539200	[{'type': 'retweeted', 'id': '1633020394247708673'}]	1633103304463884288	['1633103304463884298']	19	0	0	0							0.0	0.0	0.25	0.14300000000000002	1	positive	-0.75	0.5	0.0	0.6257786781	0.1595982143	0.5102040816	0.31746031750000003			RT @user In 1986,Rajiv Gandhi granted statehood to ArunachalPradesh despite the Chinese opposition! Indian govt ensured that we didn…	0.187746197	neutral	statehood	0.6206704307	neutral	positive	neutral	negative	neutral
20371	1633669957920739328	en	everyone	2023-03-09 03:24:04	rt  anonopsse #georgia amp  #moldova will be next  we told you this wasnt about just #ukraine #putin himself made it clear he wants to r	"RT @AnonOpsSE: #Georgia &amp; #Moldova will be next ... we told you this wasn't about just #Ukraine 
#Putin himself made it clear he wants to r…"	1016859094425235456	[{'type': 'retweeted', 'id': '1633403990770589698'}]	1633669957920739328	['1633669957920739329']	1629	0	0	0							0.05	0.19166666670000002	0.4404	0.262	2	positive	0.5	0.525	0.19166666670000002	0.722208154	0.2924107143	0.5306122449	0.4761904762			"RT @user #Georgia &amp; #Moldova will be next ... we told you this wasn't about just #Ukraine 
#Putin himself made it clear he wants to r…"	-0.4621171355	negative	russia	0.1879011529	neutral	positive	neutral	neutral	negative
23117	1633664783865069568	en	everyone	2023-03-09 03:03:31	rt  ericmgarcia  aoc lays into the biden administration for supporting republicans bill to block dcs crime law supporting statehood 	RT @EricMGarcia: .@AOC lays into the Biden administration for supporting Republicans’ bill to block DC’s crime law. “supporting statehood,…	742824223	[{'type': 'retweeted', 'id': '1633603296035323924'}]	1633664783865069568	['1633664783865069570']	222	0	0	0							0.25	0.25	-0.1531	0.526	-2	negative	0.375	0.625	0.25	0.42162572800000003	0.5870535714	0.4489795918	0.46031746030000004			RT @user .@AOC lays into the Biden administration for supporting Republicans’ bill to block DC’s crime law. “supporting statehood,…	-0.1390924603	neutral	statehood	0.40301585230000003	positive	neutral	neutral	neutral	neutral
23028	1633674524695621632	en	everyone	2023-03-09 03:42:13	rt  tomfitton breaking in a historic repudiation of leftist dc statehood agenda and softoncrime radicalism  us senate votes 8114  incl	RT @TomFitton: Breaking: In a historic repudiation of leftist DC statehood agenda and soft-on-crime radicalism, US Senate votes 81-14 (incl…	1599461166425800704	[{'type': 'retweeted', 'id': '1633641088253665282'}]	1633674524695621632	['1633674524695621633']	380	0	0	0							0.0166666667	0.3166666667	-0.5423	0.189	-3	negative	-0.5	0.5083333333	0.3166666667	0.2245125348	0.2109375	0.4285714286	0.3492063492			RT @user Breaking: In a historic repudiation of leftist DC statehood agenda and soft-on-crime radicalism, US Senate votes 81-14 (incl…	-0.0099996645	neutral	statehood	0.4889837677	neutral	negative	neutral	negative	neutral
20989	1633563495953301504	en	everyone	2023-03-09 03:19:31	 ktm_kan  fasterinsights  tendar a country that wants to be less like russia	@KTM_KAN @fasterinsights @Tendar a country that wants to be less like Russia	371464238	[{'type': 'replied_to', 'id': '1633572586108977152'}]	1633668811277864960	['1633668811277864960']	0	0	0	8	1.464793843e+18						0.0	0.0	0.42150000000000004	0.352	3	positive	-0.25	0.5	0.0	0.7126361104000001	0.3928571429	0.5510204082	0.380952381			@user @user @user a country that wants to be less like Russia	-0.4218989909	negative	russia	0.2146839802	neutral	positive	neutral	neutral	negative
9354	1633950309809635328	en	everyone	2023-03-09 21:58:05	googles answer to #chatgpt is not a search product  for now  https  tco 8y3a0eysft https  tco pdzrslnhrq	Google’s answer to #ChatGPT is not a search product, for now 🤔 https://t.co/8Y3A0eYSfT https://t.co/Pdzrslnhrq	341251022		1633950309809635328	['1633950309809635331']	1	0	1	203							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			Google’s answer to #ChatGPT is not a search product, for now 🤔 http http	-0.3452140093	negative	chatgpt	0.2657514931	neutral	neutral	neutral	neutral	negative
6966	1633972155271778304	en	everyone	2023-03-09 23:24:54	rt  volta_ml  final round  #chatgpt and #gpt35 beaten by knockout with finetuned #llms recent paper shows fewshot trained llms	"RT @volta_ml: 🔔🔔 FINAL ROUND 💥🥊 #chatgpt and #GPT3.5 beaten by knock-out with fine-tuned #LLMs!

👇 Recent paper shows few-shot trained LLMs…"	912927251926151168	[{'type': 'retweeted', 'id': '1633879437417783297'}]	1633972155271778304	['1633972155271778305']	1	0	0	0							0.054166666700000005	0.5375	-0.25	0.223	0	neutral	0.375	0.5270833333	0.5375	0.3725500127	0.2488839286	0.48979591840000003	0.46031746030000004			"RT @user 🔔🔔 FINAL ROUND 💥🥊 #chatgpt and #GPT3.5 beaten by knock-out with fine-tuned #LLMs!

👇 Recent paper shows few-shot trained LLMs…"	-0.0499583706	neutral	chatgpt	0.46237371060000004	neutral	negative	neutral	neutral	neutral
12421	1633669260747653120	en	everyone	2023-03-09 03:21:18	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1587130567585406976	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633669260747653120	['1633669260747653122']	3314	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
23023	1633674850404319232	en	everyone	2023-03-09 03:43:31	rt  foxnews protester arrested as demonstrators confront police at dc statehood rally ahead of senate vote on crime bill https  tco vzkh	RT @FoxNews: Protester arrested as demonstrators confront police at DC statehood rally ahead of Senate vote on crime bill https://t.co/vZkH…	1219978498716110848	[{'type': 'retweeted', 'id': '1633674492852731904'}]	1633674850404319232	['1633674850404319232']	26	0	0	0							0.0	0.0	-0.8074	0.356	-6	negative	0.375	0.5	0.0	0.0902506964	0.3973214286	0.3673469388	0.46031746030000004			RT @user Protester arrested as demonstrators confront police at DC statehood rally ahead of Senate vote on crime bill http	-0.522665441	negative	statehood	0.1475796804	neutral	negative	negative	neutral	negative
27668	1633875906166165504	en	everyone	2023-03-09 17:02:26	this is just a ruthless killing of innocent people  #russiaisaterroriststate #armukrainenowhttps  tco eitrjye3kn	"This is just a ruthless killing of innocent people.  #RussiaIsATerroristState #ArmUkraineNow

https://t.co/eitRJYe3kN"	1607299687991713792		1633875906166165504	['1633875906166165504']	0	0	0	3							-0.25	0.85	-0.45880000000000004	0.459	-3	negative	0.375	0.375	0.85	0.266801722	0.5122767857	0.4285714286	0.46031746030000004			"This is just a ruthless killing of innocent people.  #RussiaIsATerroristState #ArmUkraineNow

https://t.co/eitRJYe3kN"	-0.6962577105000001	negative	ukraine	0.0319778341	negative	negative	neutral	neutral	negative
